file,center_x_um,center_x_um_err,center_y_um,center_y_um_err,angle_deg,angle_deg_err,main_profile_length_um,main_profile_width_um,ortho_profile_length_um,ortho_profile_width_um,main_fwhm_um,main_fwhm_um_err,main_fwhm_gauss_um,main_fwhm_gauss_um_err,ortho_fwhm_um,ortho_fwhm_um_err,ortho_fwhm_gauss_um,ortho_fwhm_gauss_um_err,main_criteria,ortho_criteria,shot_number,center_x_um_centered,center_y_um_centered,center_x_um_err_total,center_y_um_err_total,ortho_fwhm_um_err_total,ortho_fwhm_gauss_um_err_total,main_fwhm_um_err_total,main_fwhm_gauss_um_err_total,fwhm_diff
spool 0.001_1_Spooled files.tif,358.212,0.2,273.696,0.041,1.214,0.072,113.75,1.625,12.025,3.25,30.413,0.2,32.21,0.205,3.681,0.241,3.74,0.068,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.5%) в норме.,1,-0.5400909090910773,0.04615454545455577,0.2916801847227358,0.21623674562823336,0.3211827052627356,0.22293795136739122,0.2916801847227358,0.2951310389638631,0.21135454545454246
spool 0.001_Spooled files.tif,358.653,0.198,271.941,0.042,1.619,0.072,113.75,1.625,12.025,3.25,30.569,0.235,32.258,0.203,3.838,0.261,3.919,0.048,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.8%) в норме.,1,-0.09909090909104634,-1.7088454545454965,0.2903124698663309,0.2164285798130397,0.33644959527377843,0.21767252964002898,0.3167054312131216,0.2937453491715048,0.03235454545454264
spool 0.001_2_Spooled files.tif,358.654,0.205,273.667,0.04,1.472,0.068,113.75,1.625,12.025,3.25,30.282,0.218,32.687,0.208,3.756,0.246,3.813,0.069,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.5%) в норме.,2,-0.09809090909106999,0.017154545454502568,0.2951310389638631,0.2160493697280538,0.32495127351633707,0.22324500030211045,0.30430466667451767,0.2972226945572785,0.1383545454545425
spool 0.001_3_Spooled files.tif,358.359,0.202,272.26,0.041,1.396,0.069,113.75,1.625,12.025,3.25,31.061,0.166,33.133,0.245,3.907,0.232,4.038,0.068,Длина профиля оптимальна.; Ошибка FWHM (0.5%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (5.9%) в норме.,3,-0.3930909090910859,-1.3898454545454797,0.2930551657280405,0.21623674562823336,0.3144858186944036,0.22293795136739122,0.2695057145217691,0.3241948953328681,0.08664545454545758
spool 0.001_4_Spooled files.tif,359.449,0.203,274.042,0.041,1.454,0.07,113.75,1.625,12.025,3.25,32.457,0.207,33.29,0.218,4.097,0.246,4.183,0.08,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.0%) в норме.,4,0.6969090909089459,0.39215454545450257,0.2937453491715048,0.21623674562823336,0.32495127351633707,0.2268861612348565,0.2965237429952099,0.30430466667451767,0.23164545454545715
spool 0.001_5_Spooled files.tif,358.297,0.208,274.113,0.041,1.421,0.066,113.75,1.625,12.025,3.25,32.445,0.154,32.848,0.222,3.711,0.248,3.949,0.075,Длина профиля оптимальна.; Ошибка FWHM (0.5%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.7%) в норме.,5,-0.4550909090910409,0.46315454545452894,0.2972226945572785,0.21623674562823336,0.3264679619195263,0.22517177922619275,0.2622848264004025,0.30718289366416435,0.0023545454545428335
spool 0.001_6_Spooled files.tif,357.984,0.199,274.494,0.042,1.687,0.072,113.75,1.625,12.025,3.25,30.883,0.331,33.612,0.225,3.857,0.244,3.884,0.088,Длина профиля оптимальна.; Ошибка FWHM (1.1%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.3%) в норме.,6,-0.7680909090910859,0.8441545454545576,0.2909954126096996,0.2164285798130397,0.32343984009377896,0.22982891497783584,0.39324080429158076,0.3093579321108306,0.06735454545454278
spool 0.001_7_Spooled files.tif,358.753,0.2,273.285,0.041,1.277,0.07,113.75,1.625,12.025,3.25,30.448,0.249,32.673,0.204,3.894,0.239,4.089,0.076,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.1%) в норме.,7,0.000909090908919552,-0.3648454545454456,0.2916801847227358,0.21623674562823336,0.31968473557536226,0.2255068295193946,0.327228253914434,0.29443731108656945,0.13764545454545773
spool 0.001_8_Spooled files.tif,358.196,0.204,272.809,0.04,1.005,0.069,113.75,1.625,12.025,3.25,32.031,0.23,32.212,0.18,4.156,0.261,4.169,0.064,Длина профиля оптимальна.; Ошибка FWHM (0.7%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.3%) в норме.,8,-0.55609090909104,-0.8408454545454447,0.29443731108656945,0.2160493697280538,0.33644959527377843,0.22175060351640374,0.31301330668182353,0.2783474989287479,0.21764545454545692
spool 0.001_9_Spooled files.tif,358.625,0.202,273.576,0.041,1.325,0.069,113.75,1.625,12.025,3.25,31.296,0.195,32.68,0.247,4.073,0.296,3.95,0.056,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.3%) в норме.,9,-0.12709090909106635,-0.07384545454544877,0.2930551657280405,0.21623674562823336,0.3642709570634053,0.21957534050956018,0.2882747476972086,0.3257089654275567,0.0013545454545424995
spool 0.001_10_Spooled files.tif,358.0,0.197,274.173,0.042,1.4,0.072,113.75,1.625,12.025,3.25,29.577,0.175,32.712,0.243,3.951,0.239,4.011,0.061,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.1%) в норме.,10,-0.7520909090910664,0.5231545454545312,0.28963136943343915,0.2164285798130397,0.31968473557536226,0.22090344080590799,0.27514056436645123,0.32268611708576694,0.059645454545457444
spool 0.001_11_Spooled files.tif,358.068,0.21,274.842,0.04,1.566,0.065,113.75,1.625,12.025,3.25,31.802,0.177,32.36,0.189,4.127,0.272,4.022,0.064,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (6.6%) в норме.,11,-0.6840909090910827,1.192154545454514,0.2986257359302599,0.2160493697280538,0.34505264838845867,0.22175060351640374,0.2764169498418816,0.2842504708173573,0.07064545454545756
spool 0.001_12_Spooled files.tif,358.61,0.201,273.668,0.041,1.366,0.069,113.75,1.625,12.025,3.25,30.236,0.183,32.838,0.222,3.438,0.257,3.709,0.061,Длина профиля оптимальна.; Ошибка FWHM (0.6%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.5%) в норме.,12,-0.1420909090910527,0.018154545454535764,0.29236677335136646,0.21623674562823336,0.3333561611248385,0.22090344080590799,0.28029686077423216,0.30718289366416435,0.2423545454545426
spool 0.001_13_Spooled files.tif,358.782,0.204,273.532,0.041,1.388,0.068,113.75,1.625,12.025,3.25,30.355,0.228,31.798,0.184,3.78,0.274,3.723,0.069,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.2%) в норме.,13,0.029909090908915914,-0.11784545454548834,0.29443731108656945,0.21623674562823336,0.34663140388587027,0.22324500030211045,0.3115466741274721,0.28095076109505257,0.2283545454545428
spool 0.001_14_Spooled files.tif,358.731,0.202,273.702,0.041,1.395,0.069,113.75,1.625,12.025,3.25,30.99,0.234,31.979,0.2,3.818,0.266,3.992,0.064,Длина профиля оптимальна.; Ошибка FWHM (0.8%) в норме.,Длина профиля < размера пятна — FWHM занижен!; Ошибка FWHM (7.0%) в норме.,14,-0.021090909091071808,0.05215454545452758,0.2930551657280405,0.21623674562823336,0.3403429596155756,0.22175060351640374,0.3159641279637442,0.2916801847227358,0.040645454545457316
